id,basePeriod,datasetCode,datetime,lowerBound,notes,recordSource,upperBound,value,missingReason,country,region,sex
671,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,1.95,,,Asia,Female
672,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,1.83,,,Europe,Female
673,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,1.99,,,Australia and New Zealand,Male
674,,VC_IHR_PSRC,2021-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.16,,,Western Asia,Male
675,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,8.93,,,Northern Africa,Male
676,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,5.44,,,Europe,Male
677,,VC_IHR_PSRC,2018-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,29.23,,,Americas,Male
678,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,5.06,,,Southern Asia,Male
679,,VC_IHR_PSRC,2015-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.16,,,Northern America,Male
680,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,22.58,,,Africa,Male
681,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,26.38,,,Sub-Saharan Africa,Male
682,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,5.82,,,Europe,Male
683,,VC_IHR_PSRC,2015-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.74,,,Oceania,Male
684,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,1.2,,,Australia and New Zealand,Male
685,,VC_IHR_PSRC,2016-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,9.85,,,Northern Africa,Male
686,,VC_IHR_PSRC,2020-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,37.39,,,Latin America and the Caribbean,Male
687,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,23.13,,,Sub-Saharan Africa,Male
688,,VC_IHR_PSRC,2023-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,25.89,,,Americas,Male
689,,VC_IHR_PSRC,2021-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.45,,,Southern Asia,Male
690,,VC_IHR_PSRC,2022-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,2.5,,,Asia,Male
691,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,30.34,,,Americas,Male
692,,VC_IHR_PSRC,2017-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.82,,,Oceania,Male
693,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.89,,,Oceania,Male
694,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.86,,,Oceania,Male
695,,VC_IHR_PSRC,2018-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,2.76,,,Asia,Male
696,,VC_IHR_PSRC,2022-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.3,,,Europe,Male
697,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.35,,,South-eastern Asia,Male
698,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,21.91,,,Africa,Male
699,,VC_IHR_PSRC,2021-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,6.23,,,South-eastern Asia,Male
700,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,5.07,,,Europe,Male
701,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.31,,,Oceania,Male
702,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,9.99,,,Northern Africa,Male
703,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,40.43,,,Latin America and the Caribbean,Male
704,,VC_IHR_PSRC,2022-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,9.51,,,Northern America,Male
705,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.42,,,Western Asia,Male
706,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,5.21,,,Western Asia,Male
707,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.24,,,Northern America,Male
708,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,40.79,,,Latin America and the Caribbean,Male
709,,VC_IHR_PSRC,2022-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.15,,,Western Asia,Male
710,,VC_IHR_PSRC,2023-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,2.05,,,Central Asia,Male
711,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,9.48,,,Central Asia,Male
712,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,1.33,,,Australia and New Zealand,Male
713,,VC_IHR_PSRC,2019-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.5,,,Southern Asia,Male
714,,VC_IHR_PSRC,2015-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,9.79,,,Northern Africa,Male
715,,VC_IHR_PSRC,2022-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,1.27,,,Australia and New Zealand,Male
716,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.83,,,Asia,Male
717,,VC_IHR_PSRC,2021-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,9.16,,,Northern Africa,Male
718,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,20.74,,,Africa,Male
719,,VC_IHR_PSRC,2023-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,8.33,,,World,Male
720,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.63,,,Western Asia,Male
721,,VC_IHR_PSRC,2019-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,8.67,,,World,Male
722,,VC_IHR_PSRC,2016-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,30.12,,,Americas,Male
723,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,21.11,,,Africa,Male
724,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,8.86,,,Central Asia,Male
725,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,24.74,,,Sub-Saharan Africa,Male
726,,VC_IHR_PSRC,2015-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.67,,,Central Asia,Male
727,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,10.28,,,Northern Africa,Male
728,,VC_IHR_PSRC,2019-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.68,,,Europe,Male
729,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,27.48,,,Americas,Male
730,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,20.73,,,Africa,Male
731,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.41,,,Western Asia,Male
732,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.5,,,Western Asia,Male
733,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,38.86,,,Latin America and the Caribbean,Male
734,,VC_IHR_PSRC,2015-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.6,,,South-eastern Asia,Male
735,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.31,,,South-eastern Asia,Male
736,,VC_IHR_PSRC,2020-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,2.83,,,South-eastern Asia,Male
737,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,22.83,,,Africa,Male
738,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.03,,,Oceania,Male
739,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.42,,,Western Asia,Male
740,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.26,,,Western Asia,Male
741,,VC_IHR_PSRC,2015-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,1.29,,,Australia and New Zealand,Male
742,,VC_IHR_PSRC,2023-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,8.68,,,Northern Africa,Male
743,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,11.81,,,Europe,Male
744,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,5.59,,,Southern Asia,Male
745,,VC_IHR_PSRC,2017-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.39,,,Europe,Male
746,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,1.7,,,Australia and New Zealand,Male
747,,VC_IHR_PSRC,2023-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,1.22,,,Australia and New Zealand,Male
748,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,10.68,,,Central Asia,Male
749,,VC_IHR_PSRC,2021-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,2.49,,,Central Asia,Male
750,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,8.97,,,Northern Africa,Male
751,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,5.18,,,Southern Asia,Male
752,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,5.02,,,Europe,Male
753,,VC_IHR_PSRC,2019-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.22,,,Northern America,Male
754,,VC_IHR_PSRC,2016-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.52,,,Oceania,Male
755,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.62,,,Central Asia,Male
756,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,8.55,,,Northern America,Male
757,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,29.51,,,Americas,Male
758,,VC_IHR_PSRC,2022-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,36.56,,,Latin America and the Caribbean,Male
759,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.67,,,Asia,Male
760,,VC_IHR_PSRC,2021-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,37.22,,,Latin America and the Caribbean,Male
761,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,27.45,,,Americas,Male
762,,VC_IHR_PSRC,2017-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,8.18,,,Western Asia,Male
763,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.94,,,Southern Asia,Male
764,,VC_IHR_PSRC,2018-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.05,,,Northern America,Male
765,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.43,,,Oceania,Male
766,,VC_IHR_PSRC,2020-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,2.58,,,Asia,Male
767,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.74,,,South-eastern Asia,Male
768,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,5.12,,,Europe,Male
769,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,9.55,,,Northern America,Male
770,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,6.48,,,Northern America,Male
771,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,23.44,,,Sub-Saharan Africa,Male
772,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,11.01,,,World,Male
773,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,9.77,,,Central Asia,Male
774,,VC_IHR_PSRC,2015-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,28.86,,,Americas,Male
775,,VC_IHR_PSRC,2022-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,9.21,,,Northern Africa,Male
776,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,10.63,,,Northern Africa,Male
777,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,20.43,,,Africa,Male
778,,VC_IHR_PSRC,2023-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,36.29,,,Latin America and the Caribbean,Male
779,,VC_IHR_PSRC,2017-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.62,,,Northern America,Male
780,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,44.22,,,Latin America and the Caribbean,Male
781,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,6.8,,,Northern America,Male
782,,VC_IHR_PSRC,2021-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.36,,,Europe,Male
783,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.81,,,Southern Asia,Male
784,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,6.8,,,Northern America,Male
785,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,21.09,,,Africa,Male
786,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,9.22,,,Northern Africa,Male
787,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.58,,,Asia,Male
