id,basePeriod,datasetCode,datetime,lowerBound,notes,recordSource,upperBound,value,missingReason,country,region,sex
1136,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,Data revised by national authorities in response to the Pre-Publication of the Global Study on Homicide 2019,,398,,Japan,,Male
1137,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization (WHO),,8423,,Russian Federation,,Female
1138,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,World Health Organization (WHO),,739,,Ukraine,,Female
1139,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization (WHO),,2,,Brunei Darussalam,,Female
1140,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,World Health Organization (WHO),,30,,Turkmenistan,,Female
1141,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization (WHO),,11297,,Russian Federation,,Female
1142,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1193,,Ukraine,,Female
1143,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,World Health Organization (WHO),,6196,,Russian Federation,,Female
1144,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,,World Health Organization (WHO),,7778,,Russian Federation,,Female
1145,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization (WHO),,10716,,Russian Federation,,Female
1146,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization (WHO),,10618,,Russian Federation,,Female
1147,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization (WHO),,909,,Ukraine,,Female
1148,,VC_IHR_PSRCN,2012-01-01T00:00:00.000Z,,,World Health Organization (WHO),,29,,Turkmenistan,,Female
1149,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization (WHO),,778,,Ukraine,,Female
1150,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization (WHO),,10337,,Russian Federation,,Female
1151,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1249,,Ukraine,,Female
1152,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization (WHO),,9643,,Russian Federation,,Female
1153,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization (WHO),,10756,,Russian Federation,,Female
1154,,VC_IHR_PSRCN,2013-01-01T00:00:00.000Z,,,World Health Organization (WHO),,27,,Turkmenistan,,Female
1155,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,,World Health Organization (WHO),,18,,Turkmenistan,,Female
1156,,VC_IHR_PSRCN,2014-01-01T00:00:00.000Z,,,World Health Organization (WHO),,18,,Turkmenistan,,Female
1157,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1187,,Ukraine,,Female
1158,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization (WHO),,19,,Armenia,,Female
1159,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,,World Health Organization (WHO),,768,,Ukraine,,Female
1160,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,,World Health Organization (WHO),,5310,,Russian Federation,,Female
1161,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1110,,Ukraine,,Female
1162,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1125,,Ukraine,,Female
1163,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization (WHO),,25,,Armenia,,Female
1164,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,World Health Organization (WHO),,8849,,Russian Federation,,Female
1165,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1486,,Ukraine,,Female
1166,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization (WHO),,8688,,Russian Federation,,Female
1167,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization (WHO),,7215,,Russian Federation,,Female
1168,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization (WHO),,3,,Brunei Darussalam,,Female
1169,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization (WHO),,22,,Armenia,,Female
1170,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization (WHO),,16,,Armenia,,Female
1171,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,,World Health Organization (WHO),,900,,Ukraine,,Female
1172,,VC_IHR_PSRCN,2015-01-01T00:00:00.000Z,,,World Health Organization (WHO),,13,,Turkmenistan,,Female
1173,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1309,,Ukraine,,Female
1174,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,World Health Organization (WHO),,705,,Ukraine,,Female
1175,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization (WHO),,23,,Armenia,,Female
1176,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1340,,Ukraine,,Female
1177,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization (WHO),,9641,,Russian Federation,,Female
1178,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization (WHO),,10777,,Russian Federation,,Female
1179,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1315,,Ukraine,,Female
1180,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization (WHO),,9870,,Russian Federation,,Female
1181,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization (WHO),,5107,,Russian Federation,,Female
1182,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1266,,Ukraine,,Female
1183,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,,World Health Organization (WHO),,30,,Armenia,,Female
1184,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1141,,Ukraine,,Female
1185,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization (WHO),,2,,Brunei Darussalam,,Female
1186,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1002,,Ukraine,,Female
1187,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization (WHO),,10305,,Russian Federation,,Female
1188,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1,,San Marino,,Female
1189,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,World Health Organization (WHO),,959,,Ukraine,,Female
1190,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,World Health Organization (WHO),,603,,Ukraine,,Female
1191,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization (WHO),,2,,Brunei Darussalam,,Female
1192,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization (WHO),,54,,Armenia,,Female
1193,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization (WHO),,3002,,Ukraine,,Male
1194,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,,World Health Organization (WHO),,26134,,Russian Federation,,Male
1195,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization (WHO),,34442,,Russian Federation,,Male
1196,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization (WHO),,30753,,Russian Federation,,Male
1197,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1880,,Ukraine,,Male
1198,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization (WHO),,36573,,Russian Federation,,Male
1199,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization (WHO),,31459,,Russian Federation,,Male
1200,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization (WHO),,2,,Brunei Darussalam,,Male
1201,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization (WHO),,2981,,Ukraine,,Male
1202,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization (WHO),,2775,,Ukraine,,Male
1203,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization (WHO),,91,,Armenia,,Male
1204,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,World Health Organization (WHO),,2071,,Ukraine,,Male
1205,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization (WHO),,32165,,Russian Federation,,Male
1206,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,World Health Organization (WHO),,19181,,Russian Federation,,Male
1207,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization (WHO),,25130,,Russian Federation,,Male
1208,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1727,,Ukraine,,Male
1209,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization (WHO),,3556,,Ukraine,,Male
1210,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization (WHO),,2694,,Ukraine,,Male
1211,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization (WHO),,4,,Brunei Darussalam,,Male
1212,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization (WHO),,6,,Brunei Darussalam,,Male
1213,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,,World Health Organization (WHO),,2470,,Ukraine,,Male
1214,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization (WHO),,3044,,Ukraine,,Male
1215,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization (WHO),,29440,,Russian Federation,,Male
1216,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,,World Health Organization (WHO),,82,,Turkmenistan,,Male
1217,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization (WHO),,29615,,Russian Federation,,Male
1218,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization (WHO),,6,,Brunei Darussalam,,Male
1219,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization (WHO),,16038,,Russian Federation,,Male
1220,,VC_IHR_PSRCN,2015-01-01T00:00:00.000Z,,,World Health Organization (WHO),,50,,Turkmenistan,,Male
1221,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization (WHO),,2,,Brunei Darussalam,,Male
1222,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1780,,Ukraine,,Male
1223,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization (WHO),,71,,Armenia,,Male
1224,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization (WHO),,21629,,Russian Federation,,Male
1225,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization (WHO),,3266,,Ukraine,,Male
1226,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization (WHO),,28355,,Russian Federation,,Male
1227,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization (WHO),,2377,,Ukraine,,Male
1228,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization (WHO),,3001,,Ukraine,,Male
1229,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,,World Health Organization (WHO),,214,,Armenia,,Male
1230,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,,World Health Organization (WHO),,17311,,Russian Federation,,Male
1231,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization (WHO),,34480,,Russian Federation,,Male
1232,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,,World Health Organization (WHO),,156,,Armenia,,Male
1233,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization (WHO),,33536,,Russian Federation,,Male
1234,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization (WHO),,3098,,Ukraine,,Male
1235,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization (WHO),,3109,,Ukraine,,Male
1236,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization (WHO),,3368,,Ukraine,,Male
1237,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,World Health Organization (WHO),,26787,,Russian Federation,,Male
1238,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,,World Health Organization (WHO),,132,,Armenia,,Male
1239,,VC_IHR_PSRCN,2013-01-01T00:00:00.000Z,,,World Health Organization (WHO),,57,,Turkmenistan,,Male
1240,,VC_IHR_PSRCN,2012-01-01T00:00:00.000Z,,,World Health Organization (WHO),,50,,Turkmenistan,,Male
1241,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1385,,Ukraine,,Male
1242,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization (WHO),,26307,,Russian Federation,,Male
1243,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization (WHO),,78,,Armenia,,Male
1244,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,World Health Organization (WHO),,75,,Turkmenistan,,Male
1245,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,World Health Organization (WHO),,1535,,Ukraine,,Male
1246,,VC_IHR_PSRCN,2014-01-01T00:00:00.000Z,,,World Health Organization (WHO),,71,,Turkmenistan,,Male
1247,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization (WHO),,78,,Armenia,,Male
1248,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization (WHO),,2049,,Ukraine,,Male
1249,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1250,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1251,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1252,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1253,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1254,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1255,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1256,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1257,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1258,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1259,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1260,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,Saint Pierre and Miquelon,,Male
1261,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1262,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1263,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1264,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1265,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1266,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Male
1267,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1268,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1269,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1270,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,Brunei Darussalam,,Female
1271,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1272,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1273,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1274,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1275,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,Saint Pierre and Miquelon,,Female
1276,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1277,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1278,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1279,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1280,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1281,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1282,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1283,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1284,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,World Health Organization (WHO),,0,,San Marino,,Female
1285,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,National Police,,0,,Tonga,,Female
1286,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,,National Police,,0,,Tonga,,Female
1287,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,National Police,,0,,Tonga,,Female
1288,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,National Police,,0,,Tonga,,Female
1289,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,National Police,,0,,Tonga,,Female
1290,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,,National Police,,0,,Tonga,,Female
1291,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,National Police,,0,,Tonga,,Female
1292,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,National Police,,0,,Tonga,,Female
1293,,VC_IHR_PSRCN,2024-01-01T00:00:00.000Z,,,National Police,,708,,Uganda,,Female
1294,,VC_IHR_PSRCN,2023-01-01T00:00:00.000Z,,,National Police,,66,,Lesotho,,Female
1295,,VC_IHR_PSRCN,2024-01-01T00:00:00.000Z,,,National Police,,73,,Lesotho,,Female
1296,,VC_IHR_PSRCN,2019-01-01T00:00:00.000Z,,,National Police,,6,,Bahamas,,Female
1297,,VC_IHR_PSRCN,2023-01-01T00:00:00.000Z,,,National Police,,513,,Haiti,,Female
1298,,VC_IHR_PSRCN,2018-01-01T00:00:00.000Z,,,National Police,,19,,New Zealand,,Female
1299,,VC_IHR_PSRCN,2022-01-01T00:00:00.000Z,,,National Police,,161,,Ghana,,Female
1300,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,National Police,,2546,,South Africa,,Female
1301,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,National Police,,3552,,United States of America,,Female
1302,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,National Police,,3695,,United States of America,,Female
1303,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,National Police,,4460,,United States of America,,Female
1304,,VC_IHR_PSRCN,2020-01-01T00:00:00.000Z,,,National Police,,114,,Botswana,,Female
1305,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,National Police,,3559,,United States of America,,Female
1306,,VC_IHR_PSRCN,2019-01-01T00:00:00.000Z,,,National Police,,16,,Norway,,Female
1307,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,National Police,,3761,,United States of America,,Female
1308,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,National Police,,5,,Kuwait,,Female
1309,,VC_IHR_PSRCN,2021-01-01T00:00:00.000Z,,,National Police,,112,,Haiti,,Female
1310,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,National Police,,364,,Honduras,,Female
1311,,VC_IHR_PSRCN,2019-01-01T00:00:00.000Z,,,National Police,,7,,State of Palestine,,Female
1312,,VC_IHR_PSRCN,2022-01-01T00:00:00.000Z,,,National Police,,699,,Uganda,,Female
1313,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,National Police,,6,,Kuwait,,Female
1314,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,National Police,,11,,Kuwait,,Female
1315,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,National Police,,210,,Honduras,,Female
1316,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,,National Police,,2400,,South Africa,,Female
1317,,VC_IHR_PSRCN,2020-01-01T00:00:00.000Z,,,National Police,,87,,Haiti,,Female
1318,,VC_IHR_PSRCN,2018-01-01T00:00:00.000Z,,,National Police,,163,,Zimbabwe,,Female
1319,,VC_IHR_PSRCN,2017-01-01T00:00:00.000Z,,,National Police,,380,,Germany,,Female
1320,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,National Police,,2679,,South Africa,,Female
1321,,VC_IHR_PSRCN,2021-01-01T00:00:00.000Z,,,National Police,,158,,Zimbabwe,,Female
1322,,VC_IHR_PSRCN,2017-01-01T00:00:00.000Z,,,National Police,,2930,,South Africa,,Female
1323,,VC_IHR_PSRCN,2019-01-01T00:00:00.000Z,,,National Police,,33,,New Zealand,,Female
1324,,VC_IHR_PSRCN,2022-01-01T00:00:00.000Z,,,National Police,,185,,Haiti,,Female
1325,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,National Police,,312,,Honduras,,Female
1326,,VC_IHR_PSRCN,2019-01-01T00:00:00.000Z,,,National Police,,128,,Jamaica,,Female
1327,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,National Police,,3,,Tonga,,Female
1328,,VC_IHR_PSRCN,2020-01-01T00:00:00.000Z,,,National Police,,146,,Zimbabwe,,Female
1329,,VC_IHR_PSRCN,2023-01-01T00:00:00.000Z,,,National Police,,737,,Uganda,,Female
1330,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,,National Police,,1,,Tonga,,Female
1331,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,National Police,,1,,Tonga,,Female
1332,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,National Police,,2742,,South Africa,,Female
1333,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,National Police,,16,,Kuwait,,Female
1334,,VC_IHR_PSRCN,2016-01-01T00:00:00.000Z,,,National Police,,2639,,South Africa,,Female
1335,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,National Police,,2596,,South Africa,,Female
1336,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,National Police,,324,,Honduras,,Female
1337,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,National Police,,1,,Tonga,,Female
1338,,VC_IHR_PSRCN,2012-01-01T00:00:00.000Z,,,National Police,,1,,Tonga,,Female
1339,,VC_IHR_PSRCN,2022-01-01T00:00:00.000Z,,,National Police,,200,,Zimbabwe,,Female
1340,,VC_IHR_PSRCN,2014-01-01T00:00:00.000Z,,,National Police,,14,,New Zealand,,Female
1341,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,National Police,,2727,,South Africa,,Female
1342,,VC_IHR_PSRCN,2019-01-01T00:00:00.000Z,,,National Police,,167,,Zimbabwe,,Female
1343,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,National Police,,385,,Honduras,,Female
1344,,VC_IHR_PSRCN,2015-01-01T00:00:00.000Z,,,National Police,,66,,Nicaragua,,Female
1345,,VC_IHR_PSRCN,2021-01-01T00:00:00.000Z,,,National Police,,100,,Botswana,,Female
1346,,VC_IHR_PSRCN,2020-01-01T00:00:00.000Z,,,National Police,,9,,Cabo Verde,,Female
1347,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,National Police,,3,,Tonga,,Male
1348,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,,National Police,,32,,Kuwait,,Male
1349,,VC_IHR_PSRCN,2017-01-01T00:00:00.000Z,,,National Police,,17425,,South Africa,,Male
1350,,VC_IHR_PSRCN,2019-01-01T00:00:00.000Z,,,National Police,,12,,Norway,,Male
1351,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,,National Police,,15721,,South Africa,,Male
1352,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,,National Police,,4143,,Honduras,,Male
1353,,VC_IHR_PSRCN,2018-01-01T00:00:00.000Z,,,National Police,,36,,New Zealand,,Male
1354,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,,National Police,,13154,,South Africa,,Male
1355,,VC_IHR_PSRCN,2017-01-01T00:00:00.000Z,,,National Police,,433,,Germany,,Male
1356,,VC_IHR_PSRCN,2019-01-01T00:00:00.000Z,,,National Police,,623,,Zimbabwe,,Male
1357,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,,National Police,,16379,,South Africa,,Male
1358,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,,National Police,,5851,,Honduras,,Male
1359,,VC_IHR_PSRCN,2021-01-01T00:00:00.000Z,,,National Police,,1503,,Haiti,,Male
1360,,VC_IHR_PSRCN,2012-01-01T00:00:00.000Z,,,National Police,,0,,Tonga,,Male
1361,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,,National Police,,5,,Tonga,,Male
1362,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,National Police,,12468,,United States of America,,Male
1363,,VC_IHR_PSRCN,2020-01-01T00:00:00.000Z,,,National Police,,634,,Zimbabwe,,Male
1364,,VC_IHR_PSRCN,2021-01-01T00:00:00.000Z,,,National Police,,824,,Zimbabwe,,Male
1365,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,,National Police,,5,,Tonga,,Male
1366,,VC_IHR_PSRCN,2014-01-01T00:00:00.000Z,,,National Police,,29,,New Zealand,,Male
1367,,VC_IHR_PSRCN,2018-01-01T00:00:00.000Z,,,National Police,,1160,,Jamaica,,Male
1368,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,,National Police,,12833,,United States of America,,Male
1369,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,National Police,,4,,Tonga,,Male
1370,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,,National Police,,13181,,United States of America,,Male
1371,,VC_IHR_PSRCN,2016-01-01T00:00:00.000Z,,,National Police,,16377,,South Africa,,Male
