"IndicatorCode","Indicator","ValueType","ParentLocationCode","ParentLocation","Location.type","SpatialDimValueCode","Location","Period.type","Period","IsLatestYear","Dim1.type","Dim1","Dim1ValueCode","Dim2.type","Dim2","Dim2ValueCode","Dim3.type","Dim3","Dim3ValueCode","DataSourceDimValueCode","DataSource","FactValueNumericPrefix","FactValueNumeric","FactValueUoM","FactValueNumericLowPrefix","FactValueNumericLow","FactValueNumericHighPrefix","FactValueNumericHigh","Value","FactValueTranslationID","FactComments","Language","DateModified","Region Name","M49 Code","Sub-region Name"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","SEAR","South-East Asia","Country","NPL","Nepal","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.34,NA,NA,17.89,NA,18.84,"18.3 [17.9-18.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",524,"Southern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","BIH","Bosnia and Herzegovina","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.34,NA,NA,17.92,NA,18.88,"18.3 [17.9-18.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",70,"Southern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","SYC","Seychelles","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.26,NA,NA,18.04,NA,18.54,"18.3 [18.0-18.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",690,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","KAZ","Kazakhstan","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,NA,NA,18.09,NA,18.53,"18.3 [18.1-18.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",398,"Central Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","MYS","Malaysia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.35,NA,NA,18.15,NA,18.56,"18.3 [18.2-18.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",458,"South-eastern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","TJK","Tajikistan","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.39,NA,NA,17.83,NA,18.93,"18.4 [17.8-18.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",762,"Central Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","TZA","United Republic of Tanzania","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.42,NA,NA,17.93,NA,19.02,"18.4 [17.9-19.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",834,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","PER","Peru","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.42,NA,NA,18.02,NA,18.85,"18.4 [18.0-18.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",604,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","SEAR","South-East Asia","Country","MDV","Maldives","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.39,NA,NA,18.09,NA,18.8,"18.4 [18.1-18.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",462,"Southern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","MNE","Montenegro","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.38,NA,NA,18.15,NA,18.61,"18.4 [18.2-18.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",499,"Southern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","AZE","Azerbaijan","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.44,NA,NA,18.15,NA,18.83,"18.4 [18.2-18.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",31,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","NGA","Nigeria","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.55,NA,NA,17.89,NA,19.45,"18.5 [17.9-19.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",566,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","RWA","Rwanda","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.52,NA,NA,18.05,NA,19.07,"18.5 [18.0-19.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",646,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","BEN","Benin","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.46,NA,NA,18.05,NA,18.92,"18.5 [18.1-18.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",204,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","COL","Colombia","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,NA,NA,18.12,NA,18.92,"18.5 [18.1-18.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",170,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","OMN","Oman","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,NA,NA,18.23,NA,18.91,"18.5 [18.2-18.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",512,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","STP","Sao Tome and Principe","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.52,NA,NA,18.22,NA,18.89,"18.5 [18.2-18.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",678,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","ETH","Ethiopia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.54,NA,NA,18.16,NA,19.03,"18.5 [18.2-19.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",231,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","MEX","Mexico","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.51,NA,NA,18.5,NA,18.54,"18.5 [18.5-18.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",484,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","GRD","Grenada","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.56,NA,NA,17.92,NA,19.3,"18.6 [17.9-19.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",308,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","BHS","Bahamas","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.58,NA,NA,17.97,NA,19.15,"18.6 [18.0-19.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",44,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","UZB","Uzbekistan","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.56,NA,NA,18.23,NA,18.92,"18.6 [18.2-18.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",860,"Central Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","ALB","Albania","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.65,NA,NA,18.15,NA,19.11,"18.7 [18.1-19.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",8,"Southern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","SEAR","South-East Asia","Country","MMR","Myanmar","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.72,NA,NA,18.12,NA,19.4,"18.7 [18.1-19.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",104,"South-eastern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","VCT","Saint Vincent and the Grenadines","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.67,NA,NA,18.25,NA,19.05,"18.7 [18.2-19.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",670,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","TUN","Tunisia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.69,NA,NA,18.16,NA,19.33,"18.7 [18.2-19.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",788,"Northern Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","MKD","North Macedonia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.74,NA,NA,18.44,NA,19.16,"18.7 [18.4-19.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",807,"Southern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","HUN","Hungary","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.68,NA,NA,18.64,NA,18.74,"18.7 [18.6-18.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",348,"Eastern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","MAR","Morocco","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.81,NA,NA,18.33,NA,19.23,"18.8 [18.3-19.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",504,"Northern Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","GTM","Guatemala","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.81,NA,NA,18.47,NA,19.11,"18.8 [18.5-19.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",320,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","SVK","Slovakia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.75,NA,NA,18.69,NA,18.84,"18.8 [18.7-18.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",703,"Eastern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","SRB","Serbia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.82,NA,NA,18.77,NA,18.91,"18.8 [18.8-18.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",688,"Southern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","TON","Tonga","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.94,NA,NA,18.41,NA,19.55,"18.9 [18.4-19.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Oceania",776,"Polynesia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","PRY","Paraguay","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.94,NA,NA,18.46,NA,19.42,"18.9 [18.5-19.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",600,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","LVA","Latvia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.86,NA,NA,18.76,NA,18.99,"18.9 [18.8-19.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",428,"Northern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","SEAR","South-East Asia","Country","BGD","Bangladesh","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,18.44,NA,19.6,"19.0 [18.4-19.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",50,"Southern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","UGA","Uganda","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.01,NA,NA,18.43,NA,19.76,"19.0 [18.4-19.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",800,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","CPV","Cabo Verde","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.98,NA,NA,18.5,NA,19.44,"19.0 [18.5-19.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",132,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","TJK","Tajikistan","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,18.57,NA,19.41,"19.0 [18.6-19.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",762,"Central Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","MNG","Mongolia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,18.76,NA,19.29,"19.0 [18.8-19.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",496,"Eastern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","RUS","Russian Federation","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.02,NA,NA,18.99,NA,19.05,"19.0 [19.0-19.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",643,"Eastern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","SEAR","South-East Asia","Country","PRK","Democratic People's Republic of Korea","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.11,NA,NA,18.53,NA,19.66,"19.1 [18.5-19.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",408,"Eastern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","QAT","Qatar","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.09,NA,NA,18.5,NA,19.76,"19.1 [18.5-19.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",634,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","NGA","Nigeria","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.11,NA,NA,18.54,NA,19.91,"19.1 [18.5-19.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",566,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","SYR","Syrian Arab Republic","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.06,NA,NA,18.6,NA,19.68,"19.1 [18.6-19.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",760,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","BGR","Bulgaria","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.08,NA,NA,18.98,NA,19.21,"19.1 [19.0-19.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",100,"Eastern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","GEO","Georgia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.15,NA,NA,19.09,NA,19.25,"19.2 [19.1-19.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",268,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","IRN","Iran (Islamic Republic of)","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.21,NA,NA,19.14,NA,19.33,"19.2 [19.1-19.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",364,"Southern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","LBY","Libya","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.28,NA,NA,18.61,NA,19.97,"19.3 [18.6-20.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",434,"Northern Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","TUR","Türkiye","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.32,NA,NA,18.93,NA,19.85,"19.3 [18.9-19.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",792,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","TTO","Trinidad and Tobago","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.43,NA,NA,18.37,NA,20.4,"19.4 [18.4-20.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",780,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","CHN","China","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.39,NA,NA,18.84,NA,20.09,"19.4 [18.8-20.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",156,"Eastern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","BLZ","Belize","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.37,NA,NA,18.86,NA,19.78,"19.4 [18.9-19.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",84,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","IRQ","Iraq","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.38,NA,NA,18.9,NA,19.97,"19.4 [18.9-20.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",368,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","LBN","Lebanon","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.36,NA,NA,19.02,NA,19.74,"19.4 [19.0-19.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",422,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","SYC","Seychelles","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.42,NA,NA,19.17,NA,19.69,"19.4 [19.2-19.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",690,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","BRA","Brazil","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.41,NA,NA,19.39,NA,19.44,"19.4 [19.4-19.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",76,"Latin America and the Caribbean"
